authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J., R. Horne","22.3122814, 44.6569375, 22.3122814, 44.6569375",jbecker,Representative location based on OpenStreetMap.,monument,"{""type"": ""Point"", ""coordinates"": [22.3122814, 44.6569375]}",osm-location-of-tabula-traiana,precise,relocated_modern,2100,1700,44.6569375,"44.6569375,22.3122814",22.3122814,,M,modern,"1700.0,2100.0",OSM location of Tabula Traiana,monument,"240,098,256,512",station,DueÃ±a de Abajo (Pedrosillo de los Aires),,400,"sanctuary,"
"Ã…hlfeldt, J.","22.263769, 43.57008, 22.263769, 43.57008",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [22.263769000000025, 43.57008]}",dare-location,precise,representative,640,-30,43.57008,"43.57008,22.263769",22.263769,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,villa,"Las Tejeras, Pedraza",,670,"monument,"
"Rumora, R., J. Becker","32.890414, 24.103476, 32.890414, 24.103476",rrumora,,"tomb,","{""type"": ""Point"", ""coordinates"": [32.890414, 24.103476]}",view-of-the-tombs-at-qubbet-el-hawa,precise,,-2168,-2670,24.103476,"24.103476,32.890414",32.890414,place,O,old-kingdom-egypt,"-2670.0,-2168.0",Location of the tombs at Qubbet el-Hawa,tomb,246322,people,between R. Duero and R. Ebro,246721,502,"station,"
"Becker, J.","14.7462912, 37.6184145, 14.7464749, 37.6185481",jbecker,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[14.7464199, 37.6184145], [14.7462912, 37.6184777], [14.7463462, 37.6185481], [14.7464749, 37.6184849], [14.7464199, 37.6184145]]]}",osm-location-of-tomba-di-corradino,precise,representative,300,-30,37.6184813,"37.6184813,14.74638305",14.74638305,,R,roman,"-30.0,300.0",OSM location of Tomba di Corradino,tomb,,mine,"Arguenos, FRA",,330,"tomb,"
"Becker, J.","-1.1653609, 60.1490113, -1.1653609, 60.1490113",jbecker,Representative location based on OpenStreetMap.,"monument,","{""type"": ""Point"", ""coordinates"": [-1.1653609, 60.1490113]}",location-of-clickimin-broch,precise,representative,-800,-2500,60.1490113,"60.1490113,-1.1653609",-1.1653609,extant remains,B,bronze-age-britain,"-2500.0,-800.0",OSM location of Clickimin broch,monument,,station,Sabadell,,1700,"tomb,"
"Becker, J., R. Horne","17.8607128, 40.480012, 17.8607128, 40.480012",jbecker,Representative location based on OpenStreetMap.,"sanctuary,","{""type"": ""Point"", ""coordinates"": [17.8607128, 40.480012]}",location-of-temple,precise,representative,640,-30,40.480012,"40.480012,17.8607128",17.8607128,,R,roman-early-empire-late-antique,"-30.0,640.0","OSM location of so-called ""Tempietto di San Miserino""",sanctuary,,settlement,near Marchamalo,,670,"monument,"
"Becker, J.","14.0850637, 40.7847675, 14.0850637, 40.7847675",jbecker,Representative location based on OpenStreetMap.,cistern,"{""type"": ""Point"", ""coordinates"": [14.0850637, 40.7847675]}",grotta-della-dragonara,precise,representative,300,-30,40.7847675,"40.7847675,14.0850637",14.0850637,,R,roman,"-30.0,300.0",OSM location of Grotta della Dragonara,cistern,,settlement,R. Esera region,,330,"sanctuary,"
"Becker, J.","14.4807698, 40.751667, 14.4808142, 40.7517064",jbecker,Representative location based on OpenStreetMap,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[14.480798, 40.751667], [14.4807698, 40.7516766], [14.4807864, 40.7517064], [14.4808142, 40.7516972], [14.480798, 40.751667]]]}",osm-location-of-tombs-of-the-buccii-melissaei,precise,representative,300,-30,40.75168673,"40.7516867345,14.4807920849",14.48079208,,R,roman,"-30.0,300.0",OSM location of Tombs of the Buccii & Melissaei,tomb,,station,Accous?/Asasp? FRA,,330,"cistern,"
"Mckee, G.","12.7792581, 41.9351826, 12.7797155, 41.9355431",gmckee,"Polygon representing the location of the Odeon, derived from an OpenStreetMap way.",theatre,"{""type"": ""Polygon"", ""coordinates"": [[[12.7794766, 41.9351826], [12.7793598, 41.9352037], [12.7792581, 41.9352558], [12.7795585, 41.9355431], [12.779668, 41.9354893], [12.7797105, 41.9354049], [12.7797155, 41.9353033], [12.7796141, 41.9352078], [12.7794766, 41.9351826]]]}",odeon,precise,representative,300,-30,41.93533657,"41.9353365734,12.7795104382",12.77951044,,R,roman,"-30.0,300.0",OSM location of Odeon at Hadrian's Villa,theatre,,settlement,"Astulez, ValdegobÃ­a, Gaubea",,330,"tomb,"
"Mckee, G.","40.8857371, 34.5511637, 40.8861477, 34.5513561",gmckee,"Polygon representing the remains of the Ishtar Temple, derived from an OpenStreetMap Way.",temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[40.8857371, 34.5511637], [40.8857442, 34.5513561], [40.8861477, 34.5513561], [40.8861335, 34.5511637], [40.8857371, 34.5511637]]]}",ishtar-temple-at-mari,precise,representative,-1600,-2950,34.55126048,"34.5512604762,40.8859407231",40.88594072,,EAO,"early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia","-2950.0,-1600.0",OSM location of the Ishtar Temple at Mari,temple-2,,people,FRA,,1350,"theatre,"
"Becker, J., T. Elliott","22.7147058, 37.8073776, 22.7147058, 37.8073776",jbecker,Representative point location based on OpenStreetMap,"stadion,","{""type"": ""Point"", ""coordinates"": [22.7147058, 37.8073776]}",location-of-stadium,precise,representative,300,-750,37.8073776,"37.8073776,22.7147058",22.7147058,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of stadium at Nemea,stadion,,settlement,Aire-sur-lâ€™Adour FRA,,1050,"temple-2,"
"Vitale, V., J. Becker","14.4919761, 40.7504704, 14.4919761, 40.7504704",vvitale,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4919761, 40.7504704]}",casa-della-nave-europa,precise,representative,300,-30,40.7504704,"40.7504704,14.4919761",14.4919761,,R,roman,"-30.0,300.0","OSM location of the so-called ""Casa della Nave Europa""",townhouse,,river,Oria,,330,"stadion,"
"Becker, J.","31.216001, 29.8717455, 31.216001, 29.8717455",jbecker,Representative location of the pyramid based on OpenStreetMap.,pyramid,"{""type"": ""Point"", ""coordinates"": [31.216001, 29.8717455]}",stepped-pyramid-of-saqqara,precise,representative,-2168,-2670,29.8717455,"29.8717455,31.216001",31.216001,,O,old-kingdom-egypt,"-2670.0,-2168.0",OSM location of Stepped Pyramid of Saqqara,pyramid,,settlement,"Berniquaut, Cm. SorÃ¨ze",,502,"townhouse,"
"Mckee, G.","76.716107, 55.641119, 76.716107, 55.641119",gmckee,"Point representing the Google Satellite Imagery location of the Staryi Sad necropolis, after Molodin et al. 2017.",cemetery,"{""type"": ""Point"", ""coordinates"": [76.716107, 55.641119]}",imagery-location-of-staryi-sad,precise,representative,-650,-2000,55.641119,"55.641119,76.716107",76.716107,,2LE,"2nd-millenium-bce,late-bronze-age-iran,early-iron-age-iran","-2000.0,-650.0",Imagery location of Staryi Sad,cemetery,,settlement,St-LÃ©zer FRA,,1350,"pyramid,"
"Becker, J.","14.4862247, 40.7502199, 14.4862247, 40.7502199",jbecker,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4862247, 40.7502199]}",osm-location,precise,representative,300,-30,40.7502199,"40.7502199,14.4862247",14.4862247,,R,roman,"-30.0,300.0","OSM location of so-called ""House of Lucius Cornelius Diadumenus""",townhouse,,villa,"Blaunac/Las Peiras, Rabastens FRA",,330,"cemetery,"
"Becker, J.","13.7016044, 41.4978539, 13.7016044, 41.4978539",jbecker,Representative location based on OpenStreetMap.,"church,","{""type"": ""Point"", ""coordinates"": [13.7016044, 41.4978539]}",osm-location,precise,representative,1453,640,41.4978539,"41.4978539,13.7016044",13.7016044,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of Madonna della Libera,church,803793619,settlement,Blanes,,813,"townhouse,"
"Becker, J.","14.0565268, 42.289237, 14.0569801, 42.2895783",jbecker,Representative location based on OpenStreetMap.,"tomb,villa","{""type"": ""Polygon"", ""coordinates"": [[[14.0566153, 42.289237], [14.0565268, 42.2893064], [14.0565831, 42.2894453], [14.056744, 42.2895783], [14.056921, 42.2894929], [14.0569801, 42.2894076], [14.0568701, 42.2892489], [14.0566153, 42.289237]]]}",osm-location-of-villa-e-tomba-romana,precise,representative,300,-30,42.28938701,"42.2893870086,14.0567538099",14.05675381,,R,roman,"-30.0,300.0",OSM location of Villa e Tomba Romana,"tomb,villa",,temple,Boades,,330,"church,"
"Becker, J.","12.4800791, 41.8845877, 12.4800791, 41.8845877",jbecker,Location based on OpenStreetMap,"church,","{""type"": ""Point"", ""coordinates"": [12.4800791, 41.8845877]}",location-of-santa-sabina,precise,representative,2100,-30,41.8845877,"41.8845877,12.4800791",12.4800791,,RLM,"roman,late-antique,modern","-30.0,2100.0",OSM location of Santa Sabina,church,,settlement,"Monte CildÃ¡, (Barbastro)",,2130,"tomb,villa,"
"Elliott, T.","44.429825, 32.542579, 44.429825, 32.542579",thomase,,theatre,"{""type"": ""Point"", ""coordinates"": [44.429825, 32.542579]}",imagery-location-orchestra,precise,representative,-30,-330,32.542579,"32.542579,44.429825",44.429825,,H,hellenistic-republican,"-330.0,-30.0",Imagery Location of the Reconstructed Orchestra,theatre,,settlement,Cerro del Castillo (Borja),,300,"church,"
"Becker, J.","32.599093, 25.7202066, 32.599093, 25.7202066",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [32.599093, 25.7202066]}",northwest-corner-of-mortuary-temple-of-ramesses-iii,precise,representative,-1086,-1548,25.7202066,"25.7202066,32.599093",32.599093,,N,new-kingdom-egypt,"-1548.0,-1086.0",Northwest Corner of Mortuary Temple of Ramesses III,temple-2,,villa,"Le Buz, Vabre? FRA",,462,"theatre,"
"Nagy, N., J. Becker, S. Gillies, T. Elliott","32.6006719574, 25.7198222222, 32.6006719574, 25.7198222222",nnagy,The mortuary temple of Ramesses III at Medinet Habu.,"temple-2,","{""type"": ""Point"", ""coordinates"": [32.60067195737604, 25.71982222222222, 80.80506411125747]}",location_of_medinet-habu,precise,representative,-1086,-1548,25.71982222,"25.7198222222,32.6006719574",32.60067196,,N,new-kingdom-egypt,"-1548.0,-1086.0",Location of Medinet Habu,temple-2,,fort,CabaÃ±as de Ebro,,462,"temple-2,"
"Novotny, J.","44.427562, 32.527286, 44.427562, 32.527286",jnovotny,"The proposed location of the gate is based on a plan of the ruins of Babylon, with 500 m UTM coordinates.","city-gate,unlocated","{""type"": ""Point"", ""coordinates"": [44.427562, 32.527286]}",proposed-location-of-the-seashore-gate,precise,representative,-330,-720,32.527286,"32.527286,44.427562",44.427562,"ANE, Babylonian",NAA,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,achaemenid-middle-east","-720.0,-330.0",Proposed location of the Seashore Gate,"city-gate,unlocated",,settlement,Espinosa de Henares,,390,"temple-2,"
"Chen, A., T. Elliott","40.7253883036, 34.7508071407, 40.7255775749, 34.7509128567",achen,,tower-wall,"{""type"": ""Polygon"", ""coordinates"": [[[40.72557230936126, 34.75080714072994], [40.725388303597434, 34.750817894601866], [40.725393568914285, 34.75091285673565], [40.725577574887296, 34.7509021028497], [40.72557230936126, 34.75080714072994]]]}",plan-location-of-tower-1,precise,representative,300,-200,34.75086,"34.7508599987,40.7254829392",40.72548294,,SFR,"second-bce,first-bce,roman","-200.0,300.0",Plan Location of Tower 1,tower-wall,,mountain,Mt. Moncayo,,500,"city-gate,unlocated,"
"Mckee, G.","36.7451388, 36.9026052, 36.7487886, 36.905389",gmckee,"Polygon representing the location of the Yesemek workshop site, derived from an OpenStreetMap Way.","quarry,production","{""type"": ""Polygon"", ""coordinates"": [[[36.7485447, 36.9026052], [36.747993, 36.9026401], [36.7476272, 36.902712], [36.7460941, 36.9032344], [36.7451388, 36.9042862], [36.7453886, 36.9046414], [36.7456354, 36.9048736], [36.7469245, 36.9053821], [36.7472497, 36.905389], [36.7485795, 36.9038033], [36.7487886, 36.9026331], [36.7485447, 36.9026052]]]}",yesemek-acikhava-heykel-atolyesi,precise,representative,-700,-1450,36.9039535,"36.9039535045,36.7470260281",36.74702603,,ME,"middle-hittite-anatolia,early-iron-age-anatolia","-1450.0,-700.0",OSM location of Yesemek AÃ§Ä±khava Heykel AtÃ¶lyesi,"quarry,production",,"tomb, temple","Cal Temple, Aiguaviva",,750,"tower-wall,"
"Novotny, J.","44.421035, 32.527413, 44.421035, 32.527413",jnovotny,"The proposed location of EkituÅ¡garza is based on George 1992: 24 fig. 4, as well as a plan of the ruins of eastern Babylon, with 200 m UTM coordinates.","temple-2,unlocated","{""type"": ""Point"", ""coordinates"": [44.421035, 32.527413]}",proposed-location-of-the-ekitusgarza,precise,representative,-540,-720,32.527413,"32.527413,44.421035",44.421035,"ANE, Babylonian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Proposed location of EkituÅ¡garza,"temple-2,unlocated",,station,St-Martory FRA,,180,"quarry,production,"
"Becker, J.","4.3485246, 43.839885, 4.3485246, 43.839885",jbecker,Location based on OpenStreetMap,"sanctuary,","{""type"": ""Point"", ""coordinates"": [4.3485246, 43.839885]}",location-of-temple-de-diane,precise,representative,300,-30,43.839885,"43.839885,4.3485246",4.3485246,,R,roman,"-30.0,300.0",OSM location of Temple de Diane,sanctuary,,settlement,Carasta,,330,"temple-2,unlocated,"
"Becker, J.","13.5920241, 37.2896423, 13.5920241, 37.2896423",jbecker,"A well preserved Doric temple built originally in the fifth century BC and converted into a Christian shrine in the sixth century AD. The temple is also referred to as ""Temple F"". Represnetiatve location following OSM; location verified in Google Earth.","temple,church,","{""type"": ""Point"", ""coordinates"": [13.5920241, 37.2896423]}",location-of-temple-of-concord,precise,representative,640,-550,37.2896423,"37.2896423,13.5920241",13.5920241,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",OSM location of Temple of Concordia,"temple,church",,settlement,Carcassonne FRA,,1190,"sanctuary,"
"Becker, J.","35.9346022, 31.9538092, 35.9346022, 31.9538092",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [35.9346022, 31.9538092]}",location-of-temple-of-hercules,precise,representative,640,-140,31.9538092,"31.9538092,35.9346022",35.9346022,,R,roman-middle-east,"-140.0,640.0",OSM location of Temple of Hercules,temple-2,,"settlement, settlement-modern","Los Castellazos, Mediana de AragÃ³n",,780,"temple,church,"
"Becker, J.","14.0846024, 40.7874726, 14.0846024, 40.7874726",jbecker,Representative location based on OpenStreetMap,temple-2,"{""type"": ""Point"", ""coordinates"": [14.0846024, 40.7874726]}",sacellum-of-the-augustales,precise,representative,300,-30,40.7874726,"40.7874726,14.0846024",14.0846024,,R,roman,"-30.0,300.0",OSM location of Sacello degli Augustali,temple-2,,fort,"Castellnou de SiÃ³, Puigvert de Agramunt",,330,"temple-2,"
"Becker, J.","14.268889, 36.05, 14.268889, 36.05",jbecker,"Neolithic, megalithic temple complex on the Mediterranean island of Gozo dating ca. 3600-2500 BC","sanctuary,","{""type"": ""Point"", ""coordinates"": [14.268889, 36.05]}",ggantija-temples,precise,representative,-2500,-5000,36.05,"36.05,14.268889",14.268889,UWHS,N,neolithic-malta,"-5000.0,-2500.0",Ä gantija Temples,sanctuary,,settlement,"El Castillo, Barranco de la Cruceta",,2500,"temple-2,"
"Willoughby, M., J. Bartlett, A. Rabinowitz","23.353715, 40.296123, 23.353715, 40.296123","mwilloughby, Jeremiah Bartlett","Olynthian ""type house"" for the orthogonally planned urban area on the North Hill","townhouse,","{""type"": ""Point"", ""coordinates"": [23.353715, 40.296123]}",house-a-vii-4,precise,representative,-330,-550,40.296123,"40.296123,23.353715",23.353715,townhouse,C,classical,"-550.0,-330.0",House A VII 4,townhouse,,settlement,Castro de Castrovido,,220,"sanctuary,"
"Becker, J.","26.055739, 38.373906, 26.055739, 38.373906",jbecker,"Coordinates after GeoHack, verified in Google Earth 2013.","church,","{""type"": ""Point"", ""coordinates"": [26.055739, 38.373906]}",location-of-nea-moni,precise,representative,1453,640,38.373906,"38.373906,26.055739",26.055739,,M,mediaeval-byzantine,"640.0,1453.0",location of Nea Moni,church,,settlement,"Castros de Lastra, ValdegobÃ­a",,813,"townhouse,"
"Ã…hlfeldt, J.","1.3026426, 47.3269725, 1.3026426, 47.3269725",jahlfeldt,"Representative point location, site precision",station,"{""type"": ""Point"", ""coordinates"": [1.3026426, 47.3269725]}",dare-location,precise,representative,640,-30,47.3269725,"47.3269725,1.3026426",1.3026426,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,settlement,Velilla del Ebro,,670,"church,"
"Ã…hlfeldt, J.","-0.8258333, 44.4077778, -0.8258333, 44.4077778",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [-0.8258332999999993, 44.4077778]}",dare-location,precise,representative,640,-30,44.4077778,"44.4077778,-0.8258333",-0.8258333,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,"993,981,537,981,551",cape,Cap CerbÃ¨re,,670,"station,"
"Ã…hlfeldt, J., J. Becker","2.639874, 46.81356, 2.639874, 46.81356",jahlfeldt,"The site is located at La Garenne, Moulin des Gaumins, commune Thaumiers, dÃ©partement Cher. The sanctuary has two temples (fana) and a theater.","sanctuary,","{""type"": ""Point"", ""coordinates"": [2.639874, 46.81356]}",location-of-the-sanctuary,precise,,640,-30,46.81356,"46.81356,2.639874",2.639874,,RL,"roman,late-antique","-30.0,640.0",Location of the sanctuary,sanctuary,,river,QueÃ­les,,670,"station,"
"Ã…hlfeldt, J., J. Becker","1.183874, 47.896661, 1.183874, 47.896661",jahlfeldt,"Tour de Grisset, commune FrÃ©teval, dÃ©partement Loir-et-Cher","temple-2,","{""type"": ""Point"", ""coordinates"": [1.183874, 47.896661]}",location-of-tour-de-grisset,precise,representative,300,-30,47.896661,"47.896661,1.183874",1.183874,,R,roman,"-30.0,300.0",Location of Tour de Grisset,temple-2,,settlement,PeÃ±alba de Castro,"838,441,538,930,330,000",330,"sanctuary,"
"Becker, J., R. Horne","1.8764, 45.4939007, 1.8764, 45.4939007",jbecker,Representative location based on OpenStreetMap.,"monument,","{""type"": ""Point"", ""coordinates"": [1.8764, 45.4939007]}",osm-location,precise,representative,300,-30,45.4939007,"45.4939007,1.8764",1.8764,extant remains,R,roman,"-30.0,300.0","OSM location of Les Jaillants, Pradines",monument,,settlement,"La Ermita, Zambrana",,330,"temple-2,"
"Ã…hlfeldt, J.","3.3982682, 46.3143365, 3.3982682, 46.3143365",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [3.3982681999999613, 46.3143365]}",dare-location,precise,representative,640,-30,46.3143365,"46.3143365,3.3982682",3.3982682,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,settlement,possibly Fraga,,670,"monument,"
"Mckee, G.","32.5560224, 25.2932288, 32.5564157, 25.2936225",gmckee,A polygon representing the excavated portion (the hypostyle hall) of the Temple of Khnum at Esna.,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[32.5562376, 25.2932288], [32.5560224, 25.2935118], [32.5562005, 25.2936225], [32.5564157, 25.2933395], [32.5562376, 25.2932288]]]}",temple,precise,representative,640,-304,25.29342565,"25.29342565,32.55621905",32.55621905,,PRL,"ptolemaic-egypt,roman,late-antique","-304.0,640.0",OSM location of Temple of Khnum,temple-2,,"station, port",Port-Vendres FRA,,944,"station,"
"Becker, J.","-7.909196, 38.5729306, -7.909196, 38.5729306",jbecker,Representative location based on OpenStreetMap.,city-gate,"{""type"": ""Point"", ""coordinates"": [-7.909196, 38.5729306]}",osm-location-of-arco-romano-de-dona-isabel,precise,representative,640,-30,38.5729306,"38.5729306,-7.909196",-7.909196,,RL,"roman,late-antique","-30.0,640.0",OSM location of Arco romano de Dona Isabel,city-gate,,quarry,"Le-Poujol-sur-Orb, FRA",,670,"temple-2,"
"Becker, J.","23.7351251, 37.9673476, 23.7358238, 37.9677123",jbecker,Representative location based on OpenStreetMap.,sanctuary,"{""type"": ""Polygon"", ""coordinates"": [[[23.7352753, 37.9673476], [23.7351251, 37.9676098], [23.7352163, 37.9676499], [23.7353007, 37.9676764], [23.7354617, 37.9676996], [23.7357594, 37.9677123], [23.7358238, 37.967467], [23.7352753, 37.9673476]]]}",osm-location-of-temple-of-artemis-agrotera,precise,representative,300,-550,37.96754827,"37.9675482686,23.7354831608",23.73548316,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",OSM location of Temple of Artemis Agrotera,sanctuary,,settlement,"El Poyo, Calamocha",,850,"city-gate,"
"Becker, J.","12.5134707, 41.8585402, 12.5134707, 41.8585402",jbecker,Location based on OpenStreetMap,"cemetery,","{""type"": ""Point"", ""coordinates"": [12.5134707, 41.8585402]}",location-of-vigna-randanini,precise,representative,300,-30,41.8585402,"41.8585402,12.5134707",12.5134707,,R,roman,"-30.0,300.0",location of Vigna Randanini,cemetery,,settlement,"Puig de S. Andreu, Ullastret",,330,"sanctuary,"
"Becker, J.","6.7319172, 43.4329475, 6.7319172, 43.4329475",jbecker,Location based on OpenStreetMap,"city-gate,","{""type"": ""Point"", ""coordinates"": [6.7319172, 43.4329475]}",osm-location-of-porte-des-gaules,precise,representative,300,-30,43.4329475,"43.4329475,6.7319172",6.7319172,,R,roman,"-30.0,300.0",OSM location of Porte des Gaules,city-gate,,settlement,"Purpan, FRA",,330,"cemetery,"
"Varveri, A., J. Becker","14.489953, 40.7483471, 14.489953, 40.7483471",avarveri,Location based on OpenStreetMap,"taberna-shop,townhouse,","{""type"": ""Point"", ""coordinates"": [14.489953, 40.7483471]}",casa-e-caupona-di-epagatus,precise,representative,300,-30,40.7483471,"40.7483471,14.489953",14.489953,,R,roman,"-30.0,300.0","OSM location of so-called ""Casa e caupona di Epagatus""","taberna-shop,townhouse",,fort,"La RÃ pita, Balaguer",,330,"city-gate,"
"Vitale, V., J. Becker","14.4847266, 40.7490478, 14.4847266, 40.7490478",vvitale,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [14.4847266, 40.7490478]}",tempio-di-apollo,precise,representative,300,-750,40.7490478,"40.7490478,14.4847266",14.4847266,,ACH,"archaic,classical,hellenistic-roman-early-empire","-750.0,300.0","OSM location of so-called ""Tempio di Apollo""",temple-2,,"settlement, port",Ciutadella de Roses,,1050,"taberna-shop,townhouse,"
"Becker, J., R. Horne","12.4813232, 41.8766455, 12.4813232, 41.8766455",jbecker,Representative location based on OpenStreetMap.,"city-gate,","{""type"": ""Point"", ""coordinates"": [12.4813232, 41.8766455]}",osm-location,precise,representative,1453,-30,41.8766455,"41.8766455,12.4813232",12.4813232,,RM,"roman-early-empire-late-antique,mediaeval-byzantine","-30.0,1453.0",OSM location of Porta San Paolo,city-gate,,quarry,"Roquefort, FRA",,1483,"temple-2,"
"Becker, J.","12.4795912, 41.8923136, 12.4795912, 41.8923136",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [12.4795912, 41.8923136]}",location-of-apollo-aedes,precise,representative,300,-550,41.8923136,"41.8923136,12.4795912",12.4795912,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0","OSM location of Apollo, Aedes",temple-2,,river,TÃªt FRA,,850,"city-gate,"
"Becker, J.","12.4844157, 41.8905242, 12.4844157, 41.8905242",jbecker,Location based on OpenStreetMap,"church,","{""type"": ""Point"", ""coordinates"": [12.4844157, 41.8905242]}",location-of-san-teodoro-al-palatino,precise,representative,2100,300,41.8905242,"41.8905242,12.4844157",12.4844157,,LMM,"late-antique,mediaeval-byzantine,modern","300.0,2100.0",location of San Teodoro al Palatino,church,,lake,Souyer de Bages et de Sigean FRA,,1800,"temple-2,"
"Becker, J., R. Horne","13.3096579, 42.4043358, 13.3096579, 42.4043358",jbecker,Representative location based on OpenStreetMap.,theatre,"{""type"": ""Point"", ""coordinates"": [13.3096579, 42.4043358]}",location-of-roman-theater,precise,representative,300,-30,42.4043358,"42.4043358,13.3096579",13.3096579,,R,roman,"-30.0,300.0",OSM location of teatro romano,theatre,,tomb,"SÃ¡daba, Atilii",,330,"church,"
"Varveri, A., J. Becker","14.4918788, 40.7519568, 14.4918788, 40.7519568",avarveri,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4918788, 40.7519568]}",casa-del-moralista,precise,representative,300,-30,40.7519568,"40.7519568,14.4918788",14.4918788,,R,roman,"-30.0,300.0","OSM location of so-called ""Casa del Moralista""",townhouse,,station,Salses FRA,,330,"theatre,"
"Becker, J., E. Robinson","-6.4384251, 38.948979, -6.4384251, 38.948979",jbecker,Representative point derived from an OpenStreetMap node.,"dam,","{""type"": ""Point"", ""coordinates"": [-6.4384251, 38.948979]}",esparragalejo-dam,precise,representative,300,-30,38.948979,"38.948979,-6.4384251",-6.4384251,,R,roman,"-30.0,300.0", OSM location of Esparragalejo dam,dam,,church,"S. Maria dâ€™ArtÃ¨s, ArtÃ¨s",,330,"townhouse,"
"Becker, J., R. Horne","6.3821879, 47.8166493, 6.3821879, 47.8166493",jbecker,Representative location based on OpenStreetMap.,"church,","{""type"": ""Point"", ""coordinates"": [6.3821879, 47.8166493]}",osm-location-of-luxeuil-abbey,precise,,2100,300,47.8166493,"47.8166493,6.3821879",6.3821879,,LMM,"late-antique,mediaeval-byzantine,modern","300.0,2100.0",OSM location of Luxeuil Abbey,church,,church,S. Victoriano,,1800,"dam,"
"Becker, J.","29.5497418, 36.8096309, 29.5497418, 36.8096309",jbecker,Representative location based on OpenStreetMap.,theatre,"{""type"": ""Point"", ""coordinates"": [29.5497418, 36.8096309]}",location-of-graeco-roman-theater,precise,representative,300,-330,36.8096309,"36.8096309,29.5497418",29.5497418,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Graeco-Roman theater,theatre,,villa,"Sayssac, Cm. Viterbe? FRA",,630,"church,"
"Ã…hlfeldt, J.","10.1393443, 44.0353943, 10.1393443, 44.0353943",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [10.1393443, 44.0353943]}",dare-location,precise,representative,640,300,44.0353943,"44.0353943,10.1393443",10.1393443,,L,late-antique,"300.0,640.0",DARE Location,station,,unlocated,region in Delam province,,340,"theatre,"
"Ã…hlfeldt, J.","12.476805, 42.148382, 12.476805, 42.148382",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [12.476805, 42.148382]}",dare-location,precise,representative,640,-330,42.148382,"42.148382,12.476805",12.476805,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,station,,"villa, fort",Castle Dykes,,970,"station,"
"Becker, J.","11.2858448, 42.4105651, 11.2858448, 42.4105651",jbecker,Representative location based on OpenStreetMap.,"city-wall,","{""type"": ""Point"", ""coordinates"": [11.2858448, 42.4105651]}",location-of-city-wall,precise,representative,300,-330,42.4105651,"42.4105651,11.2858448",11.2858448,"megalithic, limestone, extant remains, polygonal masonry",HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of city wall,city-wall,,fort,Ravenscar,,630,"station,"
"Becker, J., T. Elliott","12.756944, 42.842222, 12.756944, 42.842222",jbecker,An ancient Roman temple that later became a paleochristian shrine.,"temple-2,","{""type"": ""Point"", ""coordinates"": [12.756944, 42.842222]}",temple-of-clitumnus,precise,representative,1453,300,42.842222,"42.842222,12.756944",12.756944,UWHS,LM,"late-antique,mediaeval-byzantine","300.0,1453.0",Location of the Temple of Clitumnus,temple-2,91358,fort,Rudchester,690508611,1153,"city-wall,"
