authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J., A. De Graauw, T. Elliott","21.55, 37.05, 21.55, 37.05",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [21.55, 37.05]}",location-of-prote-ins,precise,representative,2100,1700,37.05,"37.05,21.55",21.55,,M,modern,"1700.0,2100.0",location of Prote Ins.,island,845,"marsh-wetland, lake, estuary",Las Marismas at mouth of R. Guadalquivir,"256,010,256,009",400,"island,"
"Becker, J.","21.577, 37.968, 21.577, 37.968",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [21.577, 37.968]}",location-of-skollis-m,precise,representative,2100,1700,37.968,"37.968,21.577",21.577,,M,modern,"1700.0,2100.0",location of Skollis M.,mountain,,"settlement, circus",Santiago do CacÃ©m POR,,400,"mountain,"
"Becker, J., N. Kaye","21.665725, 36.930136, 21.665725, 36.930136",jbecker,Coordinates after BAtlas; verified in Google Earth 2013 with reference to Wikipedia.,"island,","{""type"": ""Point"", ""coordinates"": [21.665725, 36.930136]}",location-of-sphakteria-ins,precise,representative,2100,1700,36.930136,"36.930136,21.665725",21.665725,,M,modern,"1700.0,2100.0",location of Sphakteria Ins.,island,,villa,"Montinho das Laranjeiras, near Alcoutim POR",,400,"island,"
"Becker, J.","22.349956, 36.953544, 22.349956, 36.953544",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [22.349956, 36.953544]}",location-of-taygetos-m,precise,representative,2100,1700,36.953544,"36.953544,22.349956",22.349956,,M,modern,"1700.0,2100.0",location of Taygetos M.,mountain,,settlement,"Nossa Senhora d'Aires, near Viana do Alentejo POR",,400,"mountain,"
"Becker, J.","26.016315, 38.1258728, 26.016315, 38.1258728",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [26.016315, 38.1258728]}",location-of-Theganoussa-Ins,precise,representative,2100,1700,38.1258728,"38.1258728,26.016315",26.016315,,M,modern,"1700.0,2100.0",location of Theganoussa Ins.,island,,"settlement, fort",Torre de los Herberos? near Dos Hermanas,,400,"island,"
"Becker, J.","23.2739852, 37.25915, 23.2739852, 37.25915",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [23.2739852, 37.25915]}",location-of-Trikrana-Ins,precise,representative,2100,1700,37.25915,"37.25915,23.2739852",23.2739852,,M,modern,"1700.0,2100.0",location of Trikrana Ins.,island,,villa,"Ponte de Lisboa, 11 miles NW of Beja POR",,400,"island,"
"Becker, J.","23.430141, 37.7409397, 23.430141, 37.7409397",jbecker,Representative location based on a way derived from OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [23.430141, 37.7409397]}",osm-location,precise,representative,2100,1700,37.7409397,"37.7409397,23.430141",23.430141,,M,modern,"1700.0,2100.0",OSM location,island,,unlocated,Khalkidike,,400,"island,"
"Becker, J.","23.65, 38.033333, 23.65, 38.033333",jbecker,coordinates verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [23.65, 38.033333]}",aigaleos-peak-location,precise,representative,2100,1700,38.033333,"38.033333,23.65",23.65,,M,modern,"1700.0,2100.0",Aigaleos Peak Location,mountain,,island,island,,400,"mountain,"
"Becker, J.","23.65, 38.033333, 23.65, 38.033333",jbecker,Coordinates following GeoHack,mountain,"{""type"": ""Point"", ""coordinates"": [23.65, 38.033333]}",geohack-location-of-mount-aigaleo,precise,representative,2100,1700,38.033333,"38.033333,23.65",23.65,,M,modern,"1700.0,2100.0",GeoHack location of Mount Aigaleo,mountain,,island,island,,400,"mountain,"
"Becker, J., R. Horne","23.43, 38.56, 23.43, 38.56",jbecker,Representative location based on GeoHack.,water-open,"{""type"": ""Point"", ""coordinates"": [23.43, 38.56]}",point-location-of-euboicus-sinus,precise,representative,2100,1700,38.56,"38.56,23.43",23.43,,M,modern,"1700.0,2100.0",GeoHack location of the Gulf of Euboea,water-open,,river,Sazli Dere,,400,"water-open,"
"Becker, J., A. De Graauw, T. Elliott","24.116, 37.678, 24.116, 37.678",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,island,"{""type"": ""Point"", ""coordinates"": [24.116, 37.678]}",location-of-helena-ins,precise,representative,2100,1700,37.678,"37.678,24.116",24.116,,M,modern,"1700.0,2100.0",Imagery location of Helena Ins.,island,,settlement,Hayrabolu,,400,"island,"
"Becker, J., R. Horne","23.5389128, 37.9933789, 23.5389128, 37.9933789",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [23.5389128, 37.9933789]}",osm-location,precise,,2100,1700,37.9933789,"37.9933789,23.5389128",23.5389128,,M,modern,"1700.0,2100.0",OSM location of NisÃ­da LÃ©ros,island,,settlement,near Hersek,,400,"island,"
"Becker, J.","23.4961073, 37.7007514, 23.4961073, 37.7007514",jbecker,Location based on OpenStreetMap,mountain,"{""type"": ""Point"", ""coordinates"": [23.4961073, 37.7007514]}",osm-location-of-ii-i-i-i1-2i1i-i1-2-iii-i,precise,representative,2099,2000,37.7007514,"37.7007514,23.4961073",23.4961073,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Î•Î»Î»Î¬Î½Î¹Î¿Î½ ÎŒÏÎ¿Ï‚,mountain,,settlement,KaramÃ¼rsel,,99,"mountain,"
"Becker, J.","23.7174, 38.1734, 23.7174, 38.1734",jbecker,coordinates after GeoHack.,mountain,"{""type"": ""Point"", ""coordinates"": [23.7174, 38.1734]}",location-of-parnes-m,precise,representative,2100,1700,38.1734,"38.1734,23.7174",23.7174,,M,modern,"1700.0,2100.0",GeoHack location of Parnitha,mountain,,settlement,Hamidiye?,,400,"mountain,"
"Elliott, T.","23.9361287, 37.6437048, 23.965343, 37.6576462",thomase,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.9576574, 37.6437048], [23.9568772, 37.643707], [23.9433291, 37.6439574], [23.9430127, 37.6440364], [23.9410824, 37.6449213], [23.940975, 37.6449759], [23.9373992, 37.6477933], [23.9367128, 37.6485673], [23.9361837, 37.6496151], [23.9361287, 37.6498328], [23.936388, 37.6511093], [23.9368441, 37.6523443], [23.93733, 37.6531909], [23.9375584, 37.6535755], [23.9399884, 37.6565825], [23.9400245, 37.6566248], [23.9408473, 37.6569299], [23.9410157, 37.6569751], [23.9554427, 37.6576456], [23.9555363, 37.6576462], [23.9556226, 37.6576272], [23.9580374, 37.6566187], [23.9580639, 37.6565974], [23.9641291, 37.6496204], [23.964736, 37.648917], [23.9651005, 37.6484816], [23.9652681, 37.6482517], [23.965343, 37.648072], [23.9653369, 37.6474072], [23.9653013, 37.6469782], [23.9652072, 37.6466992], [23.9649259, 37.6462398], [23.9636809, 37.6448286], [23.9634907, 37.6447196], [23.962373, 37.6442897], [23.9616452, 37.6440414], [23.9576574, 37.6437048]]]}",osm-location-of-modern-island-coastline,precise,representative,2100,1700,37.65047514,"37.6504751404,23.9505303206",23.95053032,,M,modern,"1700.0,2100.0",OSM location of modern island coastline,island,511379,settlement,Marmara,511379,400,"island,"
"Becker, J.","23.899722, 38.080833, 23.899722, 38.080833",jbecker,"Coordinates following GeoHack, verified in Google Earth 2013.",mountain,"{""type"": ""Point"", ""coordinates"": [23.899722, 38.080833]}",location-of-pentelikon-brilessos-m,precise,representative,2100,1700,38.080833,"38.080833,23.899722",23.899722,,M,modern,"1700.0,2100.0",Imagery location of Mount Pentelicus,mountain,,settlement,YaÄŸcÄ±lar?,,400,"mountain,"
"Becker, J., A. De Graauw, T. Elliott","23.761805, 37.772397, 23.761805, 37.772397",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [23.761805, 37.772397]}",location-of-phabra-ins,precise,representative,2100,1700,37.772397,"37.772397,23.761805",23.761805,,M,modern,"1700.0,2100.0",location of Phabra Ins.,island,,settlement,Yalova Kap.,,400,"island,"
"Becker, J.","23.5805547, 37.9363199, 23.5958844, 37.9448421",jbecker,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.5833477, 37.9363199], [23.5828928, 37.9363334], [23.5826181, 37.9363469], [23.5823607, 37.9363605], [23.5816798, 37.9364279], [23.5813958, 37.9364914], [23.5807077, 37.9366516], [23.5806239, 37.9366858], [23.5806008, 37.9367495], [23.5805547, 37.9368793], [23.5810474, 37.9383168], [23.5831085, 37.9406616], [23.5832877, 37.9408573], [23.5833055, 37.9408759], [23.5833695, 37.940921], [23.5891692, 37.9439619], [23.5892371, 37.9439904], [23.589783, 37.9441651], [23.5916672, 37.944682], [23.5923857, 37.9447676], [23.5933641, 37.9448421], [23.5945674, 37.9448211], [23.5946648, 37.9448143], [23.5947504, 37.9447865], [23.5956982, 37.9439249], [23.5958714, 37.9437638], [23.5958803, 37.9437388], [23.5958844, 37.9436101], [23.5958699, 37.9424468], [23.5958444, 37.9422858], [23.5958136, 37.9422567], [23.5956404, 37.9421158], [23.5893387, 37.938398], [23.5892271, 37.9383371], [23.588901, 37.9382017], [23.5850643, 37.9368072], [23.5841631, 37.9364959], [23.5840344, 37.936462], [23.5833477, 37.9363199]]]}",osm-location-of-psyttaleia,precise,representative,2100,1700,37.94089067,"37.940890668,23.5883896217",23.58838962,,M,modern,"1700.0,2100.0",OSM location of Psyttaleia,island,,settlement,Mamun,,400,"island,"
"Becker, J., P. Scalfano","23.51, 37.93, 23.51, 37.93",jbecker,Coordinates after BAtlas; verified in Google Earth 2013 with reference to Wikipedia.,"island,","{""type"": ""Point"", ""coordinates"": [23.51, 37.93]}",location-of-salamis-ins,precise,representative,2100,1700,37.93,"37.93,23.51",23.51,,M,modern,"1700.0,2100.0",location of Salamis Ins.,island,,settlement,Tekeli,,400,"island,"
"Becker, J.","23.7431, 37.9819, 23.7431, 37.9819",jbecker,Coordinates following GeoNames.,hill,"{""type"": ""Point"", ""coordinates"": [23.7431, 37.9819]}",geonames-mount-lycabettus,precise,representative,2100,1700,37.9819,"37.9819,23.7431",23.7431,,M,modern,"1700.0,2100.0",GeoNames Mount Lycabettus,hill,,river,KurbaÄŸa,,400,"hill,"
"Keogh, E., J. Becker","12.48333, 41.9, 12.48333, 41.9",ekeogh,Representative point location of Monte Quirinale based on coordinates derived from GeoNames.,hill,"{""type"": ""Point"", ""coordinates"": [12.48333, 41.9]}",quirinal-hill,precise,representative,2100,1700,41.9,"41.9,12.48333",12.48333,,M,modern,"1700.0,2100.0",GeoNames location of Monte Quirinale,hill,,fort,Zeytinburnu,,400,"hill,"
"Becker, J.","11.9258571, 36.7343812, 12.0564731, 36.8393921",jbecker,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[12.0234902, 36.7343812], [12.0102347, 36.7345234], [12.0043979, 36.7350588], [11.9925533, 36.7372963], [11.9815757, 36.7449094], [11.956696, 36.7680471], [11.9277265, 36.8008844], [11.9276105, 36.8010351], [11.92671, 36.8022098], [11.9266181, 36.8024599], [11.9265676, 36.8026894], [11.9258571, 36.8163251], [11.926183, 36.8183121], [11.9263901, 36.8192366], [11.9282773, 36.825823], [11.9283164, 36.8258992], [11.9285376, 36.8262045], [11.9348388, 36.8339214], [11.9349192, 36.8340013], [11.9361401, 36.8351757], [11.9363484, 36.8353264], [11.9396791, 36.837678], [11.9399569, 36.8378446], [11.9402058, 36.8379112], [11.9528512, 36.8393405], [11.9545866, 36.8393921], [11.9606946, 36.839047], [11.9615384, 36.8388694], [11.9673869, 36.8373477], [12.0112022, 36.8256725], [12.0129404, 36.8251384], [12.0136776, 36.8248938], [12.0513546, 36.7997095], [12.054187, 36.7928724], [12.0564731, 36.7776252], [12.0552237, 36.7629075], [12.0551037, 36.7622421], [12.0519855, 36.7548574], [12.0516132, 36.754337], [12.049005, 36.7509824], [12.0471209, 36.7490841], [12.0333753, 36.7383438], [12.0286821, 36.7359018], [12.0234902, 36.7343812]]]}",osm-location-of-pantelleria,precise,representative,2100,1700,36.79152334,"36.7915233389,11.9903001131",11.99030011,,M,modern,"1700.0,2100.0",OSM location of Pantelleria,island,530826,mountain,"Ainos, formerly Megalo Vouno",,400,"island,"
"Becker, J.","14.833333, 38.565278, 14.833333, 38.565278",jbecker,verified in Google Earth 2013,"island,","{""type"": ""Point"", ""coordinates"": [14.833333, 38.565278]}",location-of-didyme-ins,precise,representative,2100,1700,38.565278,"38.565278,14.833333",14.833333,,M,modern,"1700.0,2100.0",location of Didyme Ins.,island,"5,410,621,046",river,Arachthos,530794,400,"island,"
"Becker, J.","14.35, 38.545833, 14.35, 38.545833",jbecker,verified in Google Earth 2013,"island,","{""type"": ""Point"", ""coordinates"": [14.35, 38.545833]}",location-of-erikodes-ericusa-ins,precise,representative,2100,1700,38.545833,"38.545833,14.35",14.35,,M,modern,"1700.0,2100.0",location of Alicudi (island),island,,settlement,Kastri (near Lelovo),,400,"island,"
"Becker, J.","12.5921448, 38.0352882, 12.5921448, 38.0352882",jbecker,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [12.5921448, 38.0352882]}",location-of-monte-erice,precise,representative,2100,1700,38.0352882,"38.0352882,12.5921448",12.5921448,,M,modern,"1700.0,2100.0",location of Monte Erice,mountain,,tumulus,"BodrishtÃ«, ALB",,400,"mountain,"
"Becker, J.","14.2925337, 36.0196276, 14.2925337, 36.0196276",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [14.2925337, 36.0196276]}",location-of-gaulos-island,precise,representative,2100,1700,36.0196276,"36.0196276,14.2925337",14.2925337,,M,modern,"1700.0,2100.0",OSM location of Gozo (island),island,1046,island,Kerkyra/Corfu,"530,834,630,250,253,000,000,000",400,"island,"
"Horne, R.","13.5961651, 37.6221334, 13.5961651, 37.6221334",rmhorne,A peak on Gemelli Colles,"hill,","{""type"": ""Point"", ""coordinates"": [13.5961651, 37.6221334]}",monte-gemini,precise,representative,2100,1700,37.6221334,"37.6221334,13.5961651",13.5961651,,M,modern,"1700.0,2100.0",Monte Gemini,hill,,settlement,"Dhrovian, ALB",,400,"hill,"
"Horne, R.","13.3538035, 38.1661097, 13.3538035, 38.1661097",rmhorne,Peak of Heirkte? Mons,"mountain,","{""type"": ""Point"", ""coordinates"": [13.3538035, 38.1661097]}",monte-pellegrino,precise,representative,2100,1700,38.1661097,"38.1661097,13.3538035",13.3538035,,M,modern,"1700.0,2100.0",Monte Pellegrino,mountain,,mountain,Vrakhionas,,400,"mountain,"
"Mckee, G., T. Elliott","22.705317, 44.261488, 22.705317, 44.261488",gmckee,"Point representing the findspot of the Gruia Hoard, after Gazdac and Meagoe 2018 with reference to imagery in Google Earth.",findspot,"{""type"": ""Point"", ""coordinates"": [22.705317, 44.261488]}",google-maps-location-of-gruia-hoard-findspot,precise,"representative,central_point",300,-30,44.261488,"44.261488,22.705317",22.705317,,R,roman,"-30.0,300.0",Imagery Location of findspot,findspot,,settlement,Kalogeritsa,,330,"findspot,"
"Becker, J., R. Horne","72.7848311, 40.5293222, 72.7848311, 40.5293222",jbecker,Representative location based on OpenStreetMap.,"mountain,","{""type"": ""Point"", ""coordinates"": [72.7848311, 40.5293222]}",location-of-sulayman-mountain,precise,,2100,640,40.5293222,"40.5293222,72.7848311",72.7848311,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of Sulayman Mountain,mountain,,unknown,Barrington Atlas grid 54 C3,,1460,"mountain,"
"Becker, J., R. Horne","53.166667, 12.633333, 53.166667, 12.633333",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [53.166667, 12.633333]}",location-of-jazirat-sabuniya,precise,representative,2100,1700,12.633333,"12.633333,53.166667",53.166667,,M,modern,"1700.0,2100.0",OSM location of Jazirat Sabuniya,island,,fort,Kokkino Stephani,,400,"island,"
"Becker, J.","53.2913432, 12.1210906, 53.2913432, 12.1210906",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [53.2913432, 12.1210906]}",location-of-darsa,precise,representative,2100,1700,12.1210906,"12.1210906,53.2913432",53.2913432,,M,modern,"1700.0,2100.0",OSM location of Darsa,island,,settlement,Kokkinopilo,,400,"island,"
"Becker, J.","53.0569838, 12.1736622, 53.0569838, 12.1736622",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [53.0569838, 12.1736622]}",location-of-samha,precise,representative,2100,1700,12.1736622,"12.1736622,53.0569838",53.0569838,,M,modern,"1700.0,2100.0",OSM location of Samá¸¥a,island,,fort,Konitsa,,400,"island,"
"Elliott, T.","9.46911, 42.98429, 9.46911, 42.98429",thomase,"Identified by Dyson with the ancient Sacrum Pr.; location after Geonames, verified in Google Earth.","island,","{""type"": ""Point"", ""coordinates"": [9.46911, 42.98429]}",location-of-the-iles-finocchiarola,precise,representative,2100,1700,42.98429,"42.98429,9.46911",9.46911,,M,modern,"1700.0,2100.0",Location of the ÃŽles Finocchiarola,island,,settlement,Katuna,,400,"island,"
"Becker, J.","-6.220387, 36.3788516, -6.220387, 36.3788516",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-6.220387, 36.3788516]}",location-of-islote-de-sancti-petri,precise,representative,2100,1700,36.3788516,"36.3788516,-6.220387",-6.220387,,M,modern,"1700.0,2100.0",location of Islote de Sancti Petri,island,,"unlocated, lake",near Oiniadai and E Acheloos fl.?,,400,"island,"
"Becker, J., T. Elliott","-5.485833, 35.971667, -5.485833, 35.971667",jbecker,"coordinates after GeoHack, verified in Google Earth.",water-open,"{""type"": ""Point"", ""coordinates"": [-5.485833, 35.971667]}",location-of-herakleios-porthmos-gaditanum-fretum,precise,representative,2100,1700,35.971667,"35.971667,-5.485833",-5.485833,,M,modern,"1700.0,2100.0",Imagery location of Strait of Gibraltar,water-open,,unlocated,on Corcyra,,400,"water-open,"
"Becker, J.","-9.5100012, 39.4157975, -9.5100012, 39.4157975",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [-9.5100012, 39.4157975]}",berlenga-grande,precise,representative,2100,1700,39.4157975,"39.4157975,-9.5100012",-9.5100012,,M,modern,"1700.0,2100.0",OSM location,island,,"settlement, settlement-modern",,,400,"island,"
"Jr., F. Stanley, R. Knapp, R. Warner, R. Talbert, S. Gillies, T. Elliott","20.0, 35.0, 20.0, 35.0","Jr., F.H. Stanley, R.C. Knapp",,"water-open,","{""type"": ""Point"", ""coordinates"": [20.0, 35.0]}",batlas-location,precise,representative,640,300,35,"35,20",20,,L,late-antique,"300.0,640.0",Barrington Atlas location,water-open,,"feature, tumulus",Barrington Atlas grid 34 D2,,340,"water-open,"
"Becker, J.","1.5, 40.0, 1.5, 40.0",jbecker,coordinates after GeoHack.,"water-open,","{""type"": ""Point"", ""coordinates"": [1.5, 40.0]}",location-of-baliaricum-mare,precise,representative,2100,1700,40,"40,1.5",1.5,,M,modern,"1700.0,2100.0",location of Balearic Sea,water-open,,"settlement, unlabeled",(1 monument),,400,"water-open,"
"Becker, J., R. Horne","2.9470746, 39.1420544, 2.9470746, 39.1420544",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [2.9470746, 39.1420544]}",osm-location-of-cabrera-island,precise,,2100,1700,39.1420544,"39.1420544,2.9470746",2.9470746,,M,modern,"1700.0,2100.0",OSM location of Cabrera island,island,,"settlement, unlabeled",(1 monument),,400,"island,"
"Becker, J., R. Horne","0.685142, 39.897619, 0.685142, 39.897619",jbecker,Representative location based on GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [0.685142, 39.897619]}",location-of-columbrete-grande,precise,representative,2100,1700,39.897619,"39.897619,0.685142",0.685142,,M,modern,"1700.0,2100.0",GeoHack location of Columbrete Grande,island,,"feature, fort",Barrington Atlas grid 34 C2,,400,"island,"
"Becker, J.","1.4064298, 38.7224287, 1.4064298, 38.7224287",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [1.4064298, 38.7224287]}",location-of-Colubraria-Ophiussa-Ins,precise,representative,2100,1700,38.7224287,"38.7224287,1.4064298",1.4064298,,M,modern,"1700.0,2100.0",location of Colubraria/Ophiussa Ins.,island,,"feature, fort",Barrington Atlas grid 34 C2,,400,"island,"
"Becker, J.","-9.7829917, 31.4986568, -9.7829917, 31.4986568",jbecker,Representative modern location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [-9.7829917, 31.4986568]}",osm-location-of-mogador-island,precise,representative,2100,1700,31.4986568,"31.4986568,-9.7829917",-9.7829917,,M,modern,"1700.0,2100.0",OSM location of Mogador island,island,,"settlement, unlabeled","(1 bath, 1 cemetery)",,400,"island,"
"Novotny, J.","34.6242275, 37.4492143, 34.6242275, 37.4492143",jnovotny,"Location based on OpenStreetMap node for Maden, which is near a Hittite rock inscription mentioning a Mount Muti (= MulÃ®?).",mountain,"{""type"": ""Point"", ""coordinates"": [34.6242275, 37.4492143]}",maden,precise,representative,-540,-1000,37.4492143,"37.4492143,34.6242275",34.6242275,"ANE, Assyrian",EN,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east","-1000.0,-540.0",Representative location of MulÃ®,mountain,,"settlement, unlabeled","(1 bath, 1 cemetery)",,460,"mountain,"
"Novotny, J., J. Becker","36.0530636, 38.2916415, 36.0530636, 38.2916415",jnovotny,Representative location based on OpenStreetMap node of Bey DaÄŸÄ±.,mountain,"{""type"": ""Point"", ""coordinates"": [36.0530636, 38.2916415]}",bey-dagi,precise,representative,-720,-1000,38.2916415,"38.2916415,36.0530636",36.0530636,"ANE, Assyrian",E,early-1st-millennium-mesopotamia,"-1000.0,-720.0",OSM location of Bey DaÄŸÄ±,mountain,,"settlement, unlabeled","(1 bath, 1 cemetery)",,280,"mountain,"
"Becker, J., S. Dunn","27.87, 40.46, 27.87, 40.46",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [27.87, 40.46]}",location-of-arctonnesos-ins,precise,representative,2100,1700,40.46,"40.46,27.87",27.87,,M,modern,"1700.0,2100.0",location of Arctonnesos Ins.,island,,tumulus,Barrington Atlas grid 56 F5,,400,"island,"
"Becker, J.","29.708333, 40.614722, 29.708333, 40.614722",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [29.708333, 40.614722]}",location-of-arganthoneion-m-1,precise,representative,2100,1700,40.614722,"40.614722,29.708333",29.708333,,M,modern,"1700.0,2100.0",location of Arganthoneion M.,mountain,,tumulus,Barrington Atlas grid 56 F5,,400,"mountain,"
"Becker, J.","27.786, 40.375, 27.786, 40.375",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [27.786, 40.375]}",location-of-tavsan-adasi,precise,representative,2100,1700,40.375,"40.375,27.786",27.786,,M,modern,"1700.0,2100.0",location of TavÅŸan AdasÄ± (island),island,,"villa, unlabeled",(1 monument),,400,"island,"
"Becker, J.","29.496, 40.389, 29.496, 40.389",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [29.496, 40.389]}",location-of-Askania-L,precise,representative,2100,1700,40.389,"40.389,29.496",29.496,,M,modern,"1700.0,2100.0",location of Askania L.,lake,,monument,(1 monument),,400,"lake,"
"Becker, J.","28.534, 40.529, 28.534, 40.529",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [28.534, 40.529]}",location-of-imrali,precise,representative,2100,1700,40.529,"40.529,28.534",28.534,,M,modern,"1700.0,2100.0",location of Ä°mrali (island),island,,"numbered feature, tumulus",Tumuli,,400,"island,"
"Becker, J.","30.1471804, 40.7133071, 30.1471804, 40.7133071",jbecker,Representative location based on OpenStreetMap.,lake,"{""type"": ""Point"", ""coordinates"": [30.1471804, 40.7133071]}",location-of-Boane-Sunonensis-L,precise,representative,2100,1700,40.7133071,"40.7133071,30.1471804",30.1471804,,M,modern,"1700.0,2100.0",OSM location of Sapanca GÃ¶lÃ¼,lake,,"villa, unlabeled",(5 monuments),,400,"lake,"
"Becker, J.","27.966667, 40.183333, 27.966667, 40.183333",jbecker,verified in Google Earth 2013.,"lake,","{""type"": ""Point"", ""coordinates"": [27.966667, 40.183333]}",location-of-daskylitis-aphnitis-l,precise,representative,2100,1700,40.183333,"40.183333,27.966667",27.966667,,M,modern,"1700.0,2100.0",location of Lake KuÅŸ,lake,,"villa, unlabeled",(5 monuments),,400,"lake,"
"Becker, J.","28.5925, 41.3475, 28.5925, 41.3475",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [28.5925, 41.3475]}",modern-shoreline-derkoz-golu,precise,representative,2100,1700,41.3475,"41.3475,28.5925",28.5925,,M,modern,"1700.0,2100.0",Modern shoreline of the Derkoz GÃ¶lÃ¼,lake,,monument,(5 monuments),,400,"lake,"
"Becker, J.","27.833333, 40.466667, 27.833333, 40.466667",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [27.833333, 40.466667]}",location-of-dindymon-m,precise,representative,2100,1700,40.466667,"40.466667,27.833333",27.833333,,M,modern,"1700.0,2100.0",location of Dindymon M.,mountain,,"villa, unlabeled",(5 monuments),,400,"mountain,"
"Becker, J.","27.508, 40.501, 27.508, 40.501",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [27.508, 40.501]}",location-of-elaphonnesos-ins,precise,representative,2100,1700,40.501,"40.501,27.508",27.508,,M,modern,"1700.0,2100.0",location of Elaphonnesos? Ins.,island,,"settlement, unlabeled",(5 monuments),,400,"island,"
"Becker, J., A. De Graauw, T. Elliott","27.622, 40.478, 27.622, 40.478",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [27.622, 40.478]}",location-of-halone-ins,precise,representative,2100,1700,40.478,"40.478,27.622",27.622,,M,modern,"1700.0,2100.0",location of Halone Ins.,island,,"villa, unlabeled",(5 monuments),,400,"island,"
"Becker, J.","28.583333, 40.166667, 28.583333, 40.166667",jbecker,"Coordinates after GeoHack, verified in Google Earth 2013.",lake,"{""type"": ""Point"", ""coordinates"": [28.583333, 40.166667]}",location-of-miletopolitis-apolloniatis-artynia-l,precise,representative,2100,1700,40.166667,"40.166667,28.583333",28.583333,,M,modern,"1700.0,2100.0",Imagery location of Lake Uluabat,lake,,"settlement, unlabeled","(1 aqueduct, 2 monuments, 2 cemeteries)",,400,"lake,"
